"","VESSEL","HAUL","YEAR","CRUISE","START_TIME","DURATION","DISTANCE_FISHED","NET_WIDTH","STRATUM","START_LATITUDE","END_LATITUDE","START_LONGITUDE","END_LONGITUDE","STATIONID","GEAR_DEPTH","BOTTOM_DEPTH","BOTTOM_TYPE","SURFACE_TEMPERATURE","GEAR_TEMPERATURE","CPUE_NOHA"
"11998",162,18,2012,201201,"2012-06-07 14:38:39",0.481,2.595,15.387,31,57.34477,57.32223,-161.54463,-161.53347,"H-11",54,56,NA,0.9,0.9,0
"11999",162,18,2013,201301,"2013-06-12 14:42:50",0.504,2.704,15.537,10,58.33732,58.33177,-161.41009,-161.45492,"K-11",31,34,NA,5.1,4.7,0
"12000",162,18,2014,201401,"2014-06-11 12:19:46",0.503,2.797,13.956,10,57.99865,57.99973,-162.09189,-162.13903,"J-10",35,38,NA,6.9,5.6,0
"12001",162,18,2015,201501,"2015-06-05 12:52:46",0.533,2.908,16.323,31,57.65743,57.6833,-160.88293,-160.87576,"I-12",55,57,NA,5.7,3.3,0
"12002",162,18,2016,201601,"2016-06-03 15:28:28",0.521,2.878,16.016,10,57.64889,57.67462,-161.51487,-161.52039,"I-11",50,52,NA,8.3,6,0.650843249870352
"12003",162,18,2017,201701,"2017-06-18 12:53:16",0.544,2.901,17.578,31,55.98589,56.01188,-164.03443,-164.03015,"D-07",89,91,NA,9.5,1.9,88.3767950408904
"12004",162,19,2010,201001,"2010-06-10 12:07:51",0.516,2.903,15.922,10,57.64483,57.65522,-162.14365,-162.18802,"I-10",44,46,NA,3.2,2.1,0
"12005",162,19,2011,201101,"2011-06-08 11:44:58",0.501,2.719,16.825,31,57.65833,57.67705,-160.88617,-160.91523,"I-12",54,56,NA,2.3,2.2,0
"12006",162,19,2012,201201,"2012-06-07 17:07:57",0.488,2.726,16.365,31,57.02638,57.00332,-161.55537,-161.57015,"G-11",65,67,NA,1.9,0.3,0
"12007",162,19,2013,201301,"2013-06-12 17:19:41",0.511,2.776,15.31,10,58.3179,58.32569,-162.04378,-162.08868,"K-10",44,46,NA,4,3.4,0
"12008",162,19,2014,201401,"2014-06-11 14:59:19",0.513,2.821,14.873,10,58.29833,58.32369,-162.05686,-162.05556,"K-10",44,46,NA,6.3,5.9,0
"12009",162,19,2015,201501,"2015-06-05 15:35:24",0.521,2.914,16.272,10,57.98757,58.01348,-160.84411,-160.83653,"J-12",43,45,NA,6,3.8,0
"12010",162,19,2016,201601,"2016-06-03 18:01:48",0.521,2.887,15.684,10,57.96511,57.98424,-161.51197,-161.54488,"J-11",50,53,NA,9.8,6.1,0
"12011",162,19,2017,201701,"2017-06-18 15:34:59",0.524,2.844,17.998,31,56.32162,56.34715,-164.01029,-164.00718,"E-07",85,87,NA,9.3,1.5,32.3534274471454
"12012",162,20,2010,201001,"2010-06-10 15:20:43",0.503,2.813,15.692,10,57.97405,57.97982,-162.13242,-162.17843,"J-10",34,36,NA,4.1,2.8,0
"12013",162,20,2011,201101,"2011-06-08 14:20:22",0.527,2.847,15.898,10,57.98925,58.0124,-160.84465,-160.86488,"J-12",43,45,NA,2.7,2.8,0
"12014",162,20,2012,201201,"2012-06-08 06:40:53",0.499,2.72,16.201,31,56.3499,56.3257,-162.1806,-162.17428,"E-10",75,77,NA,4.5,0.1,0
"12015",162,20,2013,201301,"2013-06-13 06:52:04",0.506,2.756,16.238,10,57.6833,57.65852,-162.12949,-162.13136,"I-10",45,47,NA,3.6,2.4,0
"12016",162,20,2014,201401,"2014-06-11 18:19:47",0.521,2.833,13.874,10,58.63938,58.66009,-162.69482,-162.7232,"L-09",22,24,NA,7,6.8,0
"12017",162,20,2016,201601,"2016-06-04 07:05:20",0.518,2.883,14.238,10,57.99027,57.96436,-162.11432,-162.11674,"J-10",35,38,NA,7.8,6.5,0
"12018",162,20,2017,201701,"2017-06-18 18:13:22",0.531,2.825,18.402,31,56.65495,56.68028,-164.02061,-164.02465,"F-07",73,75,NA,8.9,0.4,0.769443105934041
"12019",162,21,2011,201101,"2011-06-08 16:59:00",0.531,2.973,15.135,10,58.32027,58.32337,-160.74995,-160.80013,"K-12",21,23,NA,5.1,4.9,0
"12020",162,21,2012,201201,"2012-06-08 09:40:12",0.514,2.847,16.468,31,56.01157,55.9909,-162.22855,-162.2552,"D-10",70,72,NA,4.8,0.8,3.67926249919056
"12021",162,21,2013,201301,"2013-06-13 09:28:07",0.497,2.71,15.776,10,57.33475,57.31073,-162.14635,-162.15413,"H-10",48,50,NA,4.1,2.1,0
"12022",162,21,2014,201401,"2014-06-12 07:06:21",0.508,2.757,14.087,10,58.35091,58.32621,-162.73068,-162.72636,"K-09",30,32,NA,5.5,5.5,0
"12023",162,21,2015,201501,"2015-06-06 09:47:45",0.281,1.538,13.702,10,58.31945,58.32182,-160.75267,-160.77847,"K-12",21,24,NA,6.7,6.6,0
"12024",162,21,2016,201601,"2016-06-04 09:37:39",0.527,2.952,15.249,10,57.67363,57.64708,-162.12356,-162.12192,"I-10",45,48,NA,8.4,6.5,1.99933142357196
"12025",162,21,2017,201701,"2017-06-19 07:00:46",0.52,2.754,17.456,31,56.97594,57.00068,-164.03205,-164.02901,"G-07",67,69,NA,8.1,-0.5,0
"12026",162,22,2010,201001,"2010-06-10 19:33:28",0.341,1.864,16.38,10,58.00245,57.98575,-161.48235,-161.4817,"J-11",52,54,NA,4.1,2.4,0
"12027",162,22,2011,201101,"2011-06-09 06:21:30",0.506,2.751,15.269,10,57.99923,57.97482,-162.10548,-162.09905,"J-10",35,37,NA,3,2.7,0
"12028",162,22,2013,201301,"2013-06-13 11:55:13",0.507,2.726,15.776,31,57.01265,56.98822,-162.15689,-162.16094,"G-10",58,60,NA,4.5,1.9,0
"12029",162,22,2014,201401,"2014-06-12 09:46:07",0.498,2.792,14.487,10,58.0218,57.99671,-162.74605,-162.74769,"J-09",39,41,NA,6.8,4.7,0
"12030",162,22,2015,201501,"2015-06-06 12:40:11",0.52,2.932,15.872,10,58.23322,58.2076,-161.55538,-161.54355,"K-11",39,41,NA,5.3,5,0
"12031",162,22,2016,201601,"2016-06-04 12:01:38",0.526,2.952,15.76,10,57.36873,57.34216,-162.14956,-162.14979,"H-10",49,51,NA,8.3,6,7.53961073386603
"12032",162,22,2017,201701,"2017-06-19 09:46:25",0.528,2.809,17.036,31,57.31313,57.33822,-163.99344,-163.99895,"H-07",60,62,NA,7.8,0,0
"12033",162,23,2010,201001,"2010-06-11 06:18:35",0.525,2.885,15.319,10,58.67807,58.65392,-162.71217,-162.69422,"L-09",20,22,NA,4,3.9,0
"12034",162,23,2011,201101,"2011-06-09 08:47:44",0.52,2.902,15.955,10,57.66633,57.6406,-162.1296,-162.13725,"I-10",44,46,NA,2.6,2.3,0
"12035",162,23,2013,201301,"2013-06-13 14:28:12",0.517,2.834,15.85,31,56.67517,56.64984,-162.18089,-162.18626,"F-10",70,72,NA,5.2,1.3,0
"12036",162,23,2014,201401,"2014-06-12 12:24:04",0.515,2.792,15.272,10,57.67523,57.65055,-162.75278,-162.76147,"I-09",41,43,NA,6.7,4.9,0
"12037",162,23,2015,201501,"2015-06-06 15:14:26",0.493,2.745,15.583,10,58.31745,58.32518,-162.04287,-162.08725,"K-10",45,47,NA,5.6,5,0
"12038",162,23,2016,201601,"2016-06-04 14:33:16",0.535,3.081,15.97,31,57.02433,56.99796,-162.17023,-162.1858,"G-10",55,58,NA,8.5,5.6,10.2922429071635
"12039",162,23,2017,201701,"2017-06-19 12:28:08",0.528,2.897,17.091,31,57.33514,57.33284,-164.59146,-164.63927,"H-06",63,65,NA,8,-0.2,0
"12040",162,24,2010,201001,"2010-06-11 09:08:22",0.512,2.849,15.619,10,58.35337,58.32828,-162.71118,-162.72085,"K-09",30,32,NA,3.3,3.2,0
"12041",162,24,2011,201101,"2011-06-09 11:03:58",0.507,2.765,15.718,10,57.36083,57.34298,-162.12402,-162.1558,"H-10",49,51,NA,2.9,2.3,0.4601904221948
"12042",162,24,2012,201201,"2012-06-08 18:40:14",0.466,2.61,14.11,10,55.66307,55.65788,-162.85428,-162.81405,"C-09",50,53,NA,4.2,1.8,5.15924414357905
"12043",162,24,2013,201301,"2013-06-13 17:00:28",0.514,2.811,15.744,31,56.33512,56.3101,-162.19952,-162.20617,"E-10",75,77,NA,7.3,2,6.10081474347295
"12044",162,24,2014,201401,"2014-06-12 14:55:44",0.508,2.764,15.332,10,57.34342,57.31882,-162.76235,-162.76904,"H-09",46,48,NA,6.9,4.9,0.70792036405607
"12045",162,24,2015,201501,"2015-06-06 17:37:03",0.497,2.672,14.844,10,58.01244,57.98841,-162.11813,-162.11974,"J-10",34,37,NA,4.7,4.3,0
"12046",162,24,2016,201601,"2016-06-04 17:04:26",0.523,2.922,15.716,31,56.68919,56.66327,-162.17857,-162.18652,"F-10",67,69,NA,9,5,16.1958873355935
"12047",162,24,2017,201701,"2017-06-19 15:08:53",0.517,2.831,16.547,31,57.01501,56.98958,-164.6071,-164.60419,"G-06",68,70,NA,8.3,0,0
"12048",162,25,2010,201001,"2010-06-11 11:56:14",0.506,2.756,15.449,10,58.01985,57.99568,-162.74737,-162.75722,"J-09",38,40,NA,3.3,2.6,0
"12049",162,25,2011,201101,"2011-06-09 13:41:55",0.514,2.741,16.276,31,57.01643,56.99543,-162.1514,-162.17455,"G-10",58,60,NA,3,2.3,1.34491405954329
"12050",162,25,2012,201201,"2012-06-09 06:33:36",0.482,2.71,16.92,31,56.00063,55.98927,-162.86912,-162.83085,"D-09",78,80,NA,4.1,0.7,5.10324252178692
"12051",162,25,2013,201301,"2013-06-14 06:56:06",0.498,2.728,16.492,31,56.00335,55.99421,-162.24465,-162.28516,"D-10",70,72,NA,7.7,2.4,10.5920559532477
"12052",162,25,2014,201401,"2014-06-12 17:28:57",0.513,2.731,16.198,31,57.0123,56.98776,-162.79116,-162.78879,"G-09",58,60,NA,7.6,4,1.80845160870587
"12053",162,25,2015,201501,"2015-06-07 07:02:23",0.518,2.801,15.733,10,57.67617,57.65348,-162.12482,-162.14524,"I-10",45,47,NA,5.7,5.3,0
"12054",162,25,2016,201601,"2016-06-05 07:08:37",0.513,2.898,15.757,31,56.69197,56.66624,-162.79034,-162.78268,"F-09",69,72,NA,8.5,4.9,16.6029563592
"12055",162,25,2017,201701,"2017-06-19 17:47:07",0.528,2.872,16.505,31,56.68511,56.65941,-164.5831,-164.57818,"F-06",73,75,NA,8.9,1.4,7.3414066303872
"12056",162,26,2010,201001,"2010-06-11 14:33:52",0.489,2.643,15.319,10,57.68525,57.66167,-162.75318,-162.75808,"I-09",41,43,NA,3.4,2.2,0
"12057",162,26,2011,201101,"2011-06-09 16:20:34",0.518,2.764,16.478,31,56.99158,57.01443,-162.777,-162.7948,"G-09",59,61,NA,3.3,2.1,1.53693500732196
"12058",162,26,2012,201201,"2012-06-09 09:34:12",0.497,2.685,17.083,31,56.31822,56.3419,-162.7874,-162.7956,"E-09",76,78,NA,3.4,0.5,2.39819368051984
"12059",162,26,2013,201301,"2013-06-14 09:16:56",0.487,2.668,16.927,31,55.99841,55.99996,-162.79884,-162.84142,"D-09",76,78,NA,7.2,2.4,20.1168099119342
"12060",162,26,2014,201401,"2014-06-13 07:08:30",0.495,2.705,16.378,31,56.68837,56.66429,-162.79835,-162.79182,"F-09",70,71,NA,7.7,3.4,2.3023536600313
"12061",162,26,2015,201501,"2015-06-07 09:35:27",0.5,2.775,16.066,10,57.34165,57.31675,-162.15388,-162.15742,"H-10",49,51,NA,6.2,5.3,0
"12062",162,26,2016,201601,"2016-06-05 09:40:36",0.53,2.989,16.633,31,56.35922,56.33233,-162.79596,-162.79709,"E-09",76,79,NA,8.1,4.7,16.3646371423446
"12063",162,26,2017,201701,"2017-06-20 07:00:56",0.515,2.852,17.414,31,56.34095,56.31544,-164.5801,-164.58515,"E-06",85,87,NA,9.2,1.6,24.5455410336209
"12064",162,27,2010,201001,"2010-06-11 17:30:14",0.499,2.681,16.345,10,57.3415,57.31743,-162.75698,-162.75638,"H-09",46,48,NA,3.2,2.1,0
"12065",162,27,2011,201101,"2011-06-10 06:27:33",0.492,2.703,15.811,31,56.67365,56.65015,-162.18033,-162.19142,"F-10",69,71,NA,4.6,3,20.8249814043446
"12066",162,27,2012,201201,"2012-06-09 12:10:05",0.501,2.743,16.508,31,56.64372,56.6683,-162.77495,-162.77275,"F-09",70,72,NA,2.9,0,0
"12067",162,27,2013,201301,"2013-06-14 11:56:39",0.509,2.79,16.041,10,55.68222,55.65726,-162.83799,-162.83321,"C-09",51,53,NA,6.5,2.9,0.726185744013045
"12068",162,27,2014,201401,"2014-06-13 09:51:30",0.508,2.82,15.765,31,56.33424,56.30888,-162.79388,-162.79214,"E-09",77,79,NA,7.6,3.5,11.9641069496324
"12069",162,27,2015,201501,"2015-06-07 12:08:13",0.514,2.82,16.02,31,57.0109,56.98562,-162.16388,-162.16791,"G-10",59,61,NA,6.9,4.9,3.09896317546329
"12070",162,27,2016,201601,"2016-06-05 12:16:48",0.544,3.113,16.434,31,56.01231,55.985,-162.81408,-162.82512,"D-09",75,77,NA,8.2,4.7,8.83654087027746
"12071",162,27,2017,201701,"2017-06-20 09:50:04",0.576,3.154,17.434,31,56.00439,55.97632,-164.59015,-164.58281,"D-06",90,92,NA,9.5,2.5,54.4839029453783
"12072",162,28,2010,201001,"2010-06-12 06:29:17",0.513,2.797,16.61,31,57.01523,56.9911,-162.79528,-162.78235,"G-09",59,61,NA,2.8,0.8,0
"12073",162,28,2011,201101,"2011-06-10 09:03:54",0.513,2.859,16.333,31,56.34137,56.32085,-162.17928,-162.20702,"E-10",73,75,NA,5.2,2.7,15.5678385739832
"12074",162,28,2012,201201,"2012-06-09 15:07:32",0.506,2.802,16.517,31,56.98957,57.014,-162.79325,-162.78257,"G-09",59,61,NA,0.4,0.1,0
"12075",162,28,2013,201301,"2013-06-14 14:37:17",0.509,2.776,16.696,31,55.66265,55.66315,-163.39159,-163.43561,"C-08",79,81,NA,7.6,2.8,21.679180357147
"12076",162,28,2014,201401,"2014-06-13 12:35:52",0.517,2.87,16.46,31,56.01271,55.9872,-162.81682,-162.80963,"D-09",76,78,NA,8,3.7,5.84248161523449
"12077",162,28,2015,201501,"2015-06-07 14:43:35",0.5,2.762,15.278,31,56.67769,56.65284,-162.18042,-162.18149,"F-10",69,71,NA,7.4,4.4,17.0624863322375
"12078",162,28,2016,201601,"2016-06-05 14:43:53",0.519,2.985,15.092,10,55.67869,55.6525,-162.82214,-162.83264,"C-09",48,51,NA,8.2,5.6,6.80499635734997
"12079",162,29,2010,201001,"2010-06-12 09:08:55",0.497,2.768,16.753,31,56.69098,56.66612,-162.79222,-162.79245,"F-09",69,71,NA,3.3,-0.7,0
"12080",162,29,2011,201101,"2011-06-10 11:37:11",0.495,2.727,16.764,31,56.01022,55.99582,-162.23582,-162.27105,"D-10",69,71,NA,4.5,3.9,21.6070989815031
"12081",162,29,2012,201201,"2012-06-09 17:48:19",0.49,2.611,15.23,10,57.31655,57.33848,-162.78232,-162.76683,"H-09",46,48,NA,1.3,1.1,0
"12082",162,29,2013,201301,"2013-06-14 17:17:02",0.513,2.826,15.8,31,55.35462,55.32925,-163.42321,-163.42627,"B-08",51,53,NA,6.1,3.2,0
"12083",162,29,2014,201401,"2014-06-13 15:15:59",0.495,2.716,14.638,31,55.99199,55.9832,-162.31045,-162.26991,"D-10",68,70,NA,8.3,4,7.39495987706055
"12084",162,29,2015,201501,"2015-06-07 17:15:04",0.422,2.368,15.38,31,56.35048,56.33153,-162.17668,-162.19418,"E-10",76,78,NA,7.5,4.4,9.66506168066636
"12085",162,29,2016,201601,"2016-06-06 07:11:39",0.505,2.776,15.678,31,55.33734,55.35824,-163.4142,-163.39027,"B-08",52,55,NA,8.2,6.1,5.63582320395556
"12086",162,29,2017,201701,"2017-06-20 13:39:02",0.526,2.855,17.869,31,55.68056,55.65492,-164.5949,-164.59181,"C-06",94,96,NA,9.6,3.1,27.4566294889921
"12087",162,30,2010,201001,"2010-06-12 11:49:26",0.51,2.821,16.653,31,56.34408,56.31873,-162.79568,-162.7977,"E-09",75,77,NA,4.1,0.2,0.638595253921758
"12088",162,30,2012,201201,"2012-06-10 06:38:47",0.496,2.731,15.738,10,57.65782,57.671,-162.7387,-162.77705,"I-09",41,43,NA,1.6,1.6,0
"12089",162,30,2013,201301,"2013-06-15 06:59:57",0.516,2.793,17.092,31,55.31769,55.34256,-164.04267,-164.03628,"B-07",77,79,NA,6.6,3.9,6.28430760629969
"12090",162,30,2014,201401,"2014-06-13 18:38:17",0.506,2.744,15.556,10,55.67647,55.67513,-162.77238,-162.81585,"C-09",47,49,NA,7.8,4.1,0
"12091",162,30,2015,201501,"2015-06-08 07:04:17",0.5,2.735,17.046,31,55.99596,56.02027,-163.3968,-163.39002,"D-08",86,88,NA,7.2,4.3,44.5210209905418
"12092",162,30,2016,201601,"2016-06-06 09:38:09",0.505,2.77,16.661,31,55.667,55.69172,-163.39615,-163.39051,"C-08",80,82,NA,8.4,5,8.26634846461515
"12093",162,30,2017,201701,"2017-06-23 07:06:49",0.524,2.916,17.834,50,54.8329,54.82719,-165.49379,-165.53802,"AZ0504",155,157,NA,8.3,4.3,61.1263937850951
"12094",162,31,2010,201001,"2010-06-12 14:32:48",0.718,3.931,16.793,31,56.00422,55.96893,-162.8062,-162.80537,"D-09",76,78,NA,4.4,1,8.93759518065479
"12095",162,31,2011,201101,"2011-06-10 16:32:52",0.494,2.704,14.609,10,55.67108,55.6641,-162.8169,-162.858,"C-09",51,53,NA,5.5,4.4,12.4520967836732
"12096",162,31,2012,201201,"2012-06-10 09:15:24",0.503,2.895,15.506,10,57.97838,57.9977,-162.74142,-162.77402,"J-09",39,41,NA,2.2,2.2,0
"12097",162,31,2013,201301,"2013-06-15 09:44:29",0.512,2.763,16.757,31,55.67341,55.69505,-163.99537,-164.01694,"C-07",93,95,NA,6.3,2.2,16.0329459623026
"12098",162,31,2014,201401,"2014-06-15 07:08:10",0.312,1.7,15.602,31,55.3248,55.3385,-164.0448,-164.03293,"B-07",77,79,NA,8.1,4.9,7.16348582760882
"12099",162,31,2015,201501,"2015-06-08 09:55:52",0.266,1.44,16.549,31,56.32585,56.33865,-163.41674,-163.4204,"E-08",83,85,NA,7.2,3.6,11.329989727476
"12100",162,31,2016,201601,"2016-06-06 12:13:57",0.532,2.97,16.902,31,55.99564,56.02213,-163.39741,-163.40373,"D-08",86,89,NA,9.8,4.7,11.6712096498686
"12101",162,31,2017,201701,"2017-06-23 10:14:12",0.521,2.829,18.461,50,54.99454,55.01983,-165.74737,-165.75249,"A-04",127,129,NA,8.9,4.3,32.5548491554769
"12102",162,32,2010,201001,"2010-06-12 17:22:16",0.5,2.702,16.164,10,55.67462,55.66117,-162.80788,-162.84343,"C-09",49,51,NA,5.2,2.1,5.95304494585567
"12103",162,32,2012,201201,"2012-06-10 11:41:48",0.504,2.867,15.415,10,57.995,58.003,-163.35405,-163.39993,"J-08",41,43,NA,2.3,2.2,0
"12104",162,32,2013,201301,"2013-06-15 12:34:45",0.519,2.77,16.291,31,55.99014,56.01291,-164.02248,-164.0405,"D-07",89,91,NA,5.5,1.9,10.8584682867354
"12105",162,32,2015,201501,"2015-06-08 12:16:25",0.524,2.832,17.095,31,56.65822,56.68363,-163.37278,-163.37618,"F-08",73,75,NA,7.2,4.1,5.78356575005412
"12106",162,32,2017,201701,"2017-06-23 13:02:03",0.517,2.82,19.067,50,55.3198,55.34493,-165.78853,-165.79479,"B-04",119,120,NA,9.3,4.4,29.7278968118025
"12107",162,33,2010,201001,"2010-06-13 06:31:40",0.511,2.751,16.771,31,55.34085,55.36408,-164.02772,-164.01295,"B-07",78,80,NA,5.5,3,250.473422655
"12108",162,33,2011,201101,"2011-06-11 09:23:58",0.482,2.641,16.01,31,55.34425,55.32657,-163.4186,-163.44612,"B-08",50,52,NA,5.7,4.7,60.8333777138488
"12109",162,33,2012,201201,"2012-06-10 14:14:28",0.487,2.608,13.848,10,58.31925,58.34265,-163.35668,-163.35613,"K-08",35,38,NA,3.3,3.2,0
"12110",162,33,2014,201401,"2014-06-15 12:16:10",0.507,2.686,16.005,31,55.68217,55.70594,-164.00274,-164.01051,"C-07",92,94,NA,8.8,4,37.22412468458
"12111",162,33,2015,201501,"2015-06-08 14:45:02",0.501,2.695,16.453,31,56.98713,57.0112,-163.38706,-163.3925,"G-08",64,66,NA,7,4,2.93183472976997
"12112",162,33,2016,201601,"2016-06-06 16:19:09",0.516,2.89,14.987,31,56.33344,56.30754,-163.41849,-163.42276,"E-08",81,84,NA,9.2,4.7,3.84801006701002
"12113",162,33,2017,201701,"2017-06-23 15:35:31",0.525,2.841,19.585,50,55.64828,55.67385,-165.80178,-165.80189,"C-04",116,118,NA,10,4.5,47.6032476561126
"12114",162,34,2010,201001,"2010-06-13 09:13:48",0.534,2.842,17.281,31,55.67523,55.7001,-163.98782,-163.99813,"C-07",93,95,NA,4.5,1.8,12.5924218379175
"12115",162,34,2012,201201,"2012-06-11 06:26:18",0.513,2.769,14.207,10,59.34283,59.32158,-164.03185,-164.00685,"N-07",19,22,NA,5.9,5.9,0
"12116",162,34,2013,201301,"2013-06-15 16:22:10",0.505,2.686,17.069,31,56.35706,56.333,-163.97205,-163.96783,"E-07",84,86,NA,6.6,1.3,0.654345572198375
"12117",162,34,2014,201401,"2014-06-15 14:46:08",0.508,2.728,15.682,31,55.98848,56.01228,-164.03812,-164.04877,"D-07",87,89,NA,8.8,3.9,18.4594840217126
"12118",162,34,2015,201501,"2015-06-08 17:20:36",0.503,2.722,16.093,10,57.32878,57.35295,-163.37537,-163.38266,"H-08",51,53,NA,6.8,4.8,0.6848510446695
"12119",162,34,2016,201601,"2016-06-07 07:11:29",0.525,2.965,16.982,31,56.65846,56.6851,-163.38192,-163.37933,"F-08",73,75,NA,8.7,4.7,19.4063798360223
"12120",162,34,2017,201701,"2017-06-23 18:12:19",0.541,2.926,16.919,31,55.98898,56.01522,-165.78632,-165.78243,"D-04",106,108,NA,10.2,3.9,69.3385307812755
"12121",162,35,2010,201001,"2010-06-13 12:05:40",0.509,2.719,17.654,31,55.98522,56.00915,-164.03337,-164.04222,"D-07",88,90,NA,4.3,1.8,40.9003158819828
"12122",162,35,2012,201201,"2012-06-11 08:55:40",0.512,2.802,14.876,10,59.01542,58.99268,-163.98942,-164.01027,"M-07",25,27,NA,3.9,3.8,0
"12123",162,35,2013,201301,"2013-06-16 06:58:43",0.515,2.788,16.905,31,56.65271,56.67579,-163.39098,-163.40877,"F-08",73,75,NA,5.2,0.5,0
"12124",162,35,2014,201401,"2014-06-15 17:32:53",0.484,2.627,15.054,31,56.33043,56.35394,-163.97022,-163.97469,"E-07",82,85,NA,8.7,3.4,15.171875348479
"12125",162,35,2015,201501,"2015-06-09 06:58:28",0.504,2.816,15.646,10,57.64868,57.66579,-163.35501,-163.38971,"I-08",44,46,NA,5.6,4.9,0
"12126",162,35,2016,201601,"2016-06-07 09:59:30",0.509,2.851,16.188,31,57.0053,57.00735,-163.35095,-163.30428,"G-08",64,67,NA,8.7,4.9,10.9913516027246
"12127",162,35,2017,201701,"2017-06-24 07:11:03",0.528,2.86,16.864,31,56.3136,56.33883,-165.79794,-165.80704,"E-04",91,93,NA,9.2,2,35.7179781275312
"12128",162,36,2010,201001,"2010-06-13 15:03:37",0.503,2.77,17.364,31,56.31975,56.34403,-163.96402,-163.97398,"E-07",83,85,NA,3.8,0.4,11.5294238077839
"12129",162,36,2011,201101,"2011-06-11 16:57:17",0.347,1.895,16.649,31,55.33452,55.34708,-164.02968,-164.00967,"B-07",76,78,NA,5.9,3.9,44.0119749701362
"12130",162,36,2012,201201,"2012-06-11 11:32:10",0.491,2.687,12.93,10,58.68197,58.6609,-163.99515,-164.01805,"L-07",31,34,NA,2.9,2.8,0
"12131",162,36,2014,201401,"2014-06-16 07:10:16",0.511,2.768,15.707,31,56.66139,56.68579,-164.02388,-164.01487,"F-07",73,75,NA,8.2,3.3,4.3372710321764
"12132",162,36,2015,201501,"2015-06-09 09:39:10",0.515,2.812,15.663,10,57.98922,58.01336,-163.38046,-163.39471,"J-08",41,43,NA,5.5,5.2,0
"12133",162,36,2016,201601,"2016-06-07 12:27:00",0.519,2.89,16.393,31,57.02995,57.05586,-162.79867,-162.79492,"G-09",58,61,NA,9.1,5.3,7.22843829638397
"12134",162,36,2017,201701,"2017-06-24 09:59:56",0.526,2.804,16.623,31,56.65509,56.68031,-165.83672,-165.83823,"F-04",76,78,NA,9.1,1.4,3.39691704104983
"12135",162,37,2010,201001,"2010-06-13 17:48:52",0.515,2.824,16.897,31,56.64557,56.67068,-164.00467,-164.01152,"F-07",72,74,NA,3.1,-0.9,0
"12136",162,37,2011,201101,"2011-06-12 06:35:45",0.468,2.564,16.122,31,56.33133,56.3538,-162.79652,-162.80515,"E-09",76,79,NA,5.1,2.7,5.80596353738779
"12137",162,37,2012,201201,"2012-06-11 14:16:11",0.479,2.667,13.151,10,58.34958,58.32578,-163.98852,-163.99455,"K-07",39,41,NA,2.5,2.3,0
"12138",162,37,2013,201301,"2013-06-16 12:55:53",0.522,2.816,17.989,31,56.65835,56.68333,-164.01771,-164.01002,"F-07",73,75,NA,4.4,0.7,0
"12139",162,37,2014,201401,"2014-06-16 09:44:55",0.495,2.712,14.562,31,56.99528,57.01961,-164.03414,-164.03062,"G-07",66,69,NA,7.6,3.3,1.7725044251839
"12140",162,37,2015,201501,"2015-06-09 12:06:19",0.501,2.7,14.466,10,58.32543,58.34901,-163.3565,-163.36757,"K-08",34,37,NA,5,5,0
"12141",162,37,2016,201601,"2016-06-07 14:54:46",0.513,2.935,15.924,10,57.30218,57.30258,-162.79536,-162.84393,"H-09",47,50,NA,9.1,5.9,6.18354560653736
"12142",162,37,2017,201701,"2017-06-24 12:40:02",0.534,2.875,17.065,31,56.9781,57.00339,-165.85875,-165.86874,"G-04",70,72,NA,9.3,0.4,0
"12143",162,38,2010,201001,"2010-06-14 06:33:20",0.5,2.687,16.333,31,56.9755,56.99945,-164.04518,-164.05048,"G-07",67,69,NA,3.5,-1,0
"12144",162,38,2011,201101,"2011-06-12 09:25:06",0.486,2.617,16.262,31,56.3227,56.3449,-163.409,-163.42298,"E-08",82,84,NA,5.4,2.6,13.2440656535335
"12145",162,38,2012,201201,"2012-06-11 16:48:29",0.498,2.807,15.318,10,58.01453,57.99097,-164.00587,-163.9891,"J-07",44,46,NA,2,1.6,0
"12146",162,38,2013,201301,"2013-06-16 15:25:02",0.504,2.72,16.518,31,56.98881,57.0131,-164.0341,-164.02848,"G-07",67,69,NA,5.1,0,0
"12147",162,38,2014,201401,"2014-06-16 12:23:09",0.498,2.596,14.786,31,57.3286,57.35196,-164.00036,-164.0002,"H-07",60,63,NA,7.2,3.4,0
"12148",162,38,2015,201501,"2015-06-09 14:26:35",0.507,2.711,14.012,10,58.65438,58.67813,-163.34484,-163.35554,"L-08",29,32,NA,4.8,4.7,0
"12149",162,38,2016,201601,"2016-06-07 17:12:31",0.509,2.841,15.56,10,57.3288,57.35419,-163.36938,-163.37487,"H-08",49,52,NA,8.7,5.7,3.01618454464813
"12150",162,38,2017,201701,"2017-06-24 15:23:02",0.525,2.861,16.587,31,57.3134,57.3382,-165.85992,-165.87266,"H-04",65,67,NA,9.3,0.2,0
"12151",162,39,2010,201001,"2010-06-14 09:14:20",0.511,2.781,16.087,31,57.3207,57.34568,-164.00352,-164.00243,"H-07",60,62,NA,2.9,0.7,0
"12152",162,39,2011,201101,"2011-06-12 12:06:52",0.496,2.723,16.653,31,56.65607,56.68008,-163.36407,-163.37262,"F-08",72,74,NA,5.4,1.8,2.42578642727948
